206,0,,,,
207,0,,,,
208,0,,,,
209,0,,,,
210,0,,,,
211,0,,,,
212,0,,,,
213,0,,,,
214,0,,,,
215,0,,,,
216,0,,,,
217,0,,,,
218,0,,,,
219,0,,,,
220,0,,,,
221,0,,,,
222,0,,,,
223,0,,,,
224,0,,,,
225,0,,,,
226,0,,,,
227,0,,,,
228,0,,,,
229,0,,,,
230,0,,,,
231,0,,,,
232,0,,,,
233,0,,,,
234,0,,,,
235,0,,,,
236,0,,,,
237,0,,,,
238,0,,,,
239,0,,,,
240,1,,,,
241,1,,,,
242,1,,,,
243,1,,,,
244,1,,,,
245,1,,,,
246,1,,,,
247,1,,,,
248,1,,,,
249,1,,,,
250,1,,,,
251,1,,,,
252,1,,,,
253,1,,,,
254,1,,,,
255,1,,,,
256,1,,,,
257,1,,,,
258,1,,,,
259,1,,,,
260,1,,,,
261,1,,,,
262,1,,,,
263,1,,,,
264,1,,,,
265,1,,,,
266,1,,,,
267,1,,,,
268,1,,,,
269,1,,,,
270,1,,,,
271,1,,,,
272,1,,,,
273,1,,,,
274,1,,,,
275,1,,,,
276,1,,,,
277,1,,,,
278,1,,,,
279,1,,,,
280,1,,,,
281,1,,,,
282,1,,,,
283,1,,,,
284,1,,,,
285,1,,,,
286,1,,,,
287,1,,,,
288,1,,,,
289,1,,,,
290,1,,,,
291,1,,,,
292,1,,,,
293,1,,,,
294,1,,,,
295,1,,,,
296,1,,,,
297,1,,,,
298,1,,,,
299,1,,,,
300,3,,,,
301,3,,,,
302,3,,,,
303,3,,,,
304,3,,,,
305,3,,,,
306,3,,,,
307,3,,,,
308,3,,,,
309,3,,,,
310,3,,,,
311,3,,,,
312,3,,,,
313,3,,,,
314,3,,,,
315,3,,,,
316,3,,,,
317,3,,,,
318,3,,,,
319,3,,,,
320,3,,,,
321,3,,,,
322,3,,,,
323,3,,,,
324,3,,,,
325,3,,,,
326,3,,,,
327,3,,,,
328,3,,,,
329,3,,,,
330,3,,,,
331,3,,,,
332,3,,,,
333,3,,,,
334,3,,,,
335,3,,,,
336,3,,,,
337,3,,,,
338,3,,,,
339,3,,,,
340,3,,,,
341,3,,,,
342,3,,,,
343,3,,,,
344,3,,,,
345,3,,,,
346,3,,,,
347,3,,,,
348,3,,,,
349,3,,,,
350,3,,,,
351,3,,,,
352,3,,,,
353,3,,,,
354,3,,,,
355,3,,,,
356,3,,,,
357,3,,,,
358,3,,,,
359,3,,,,
360,8,,,,
361,8,,,,
362,8,,,,
363,8,,,,
364,8,,,,
365,8,,,,
366,8,,,,
367,8,,,,
368,8,,,,
369,8,,,,
370,8,,,,
371,8,,,,
372,8,,,,
373,8,,,,
374,8,,,,
375,8,,,,
376,8,,,,
377,8,,,,
378,8,,,,
379,8,,,,
380,8,,,,
381,8,,,,
382,8,,,,
383,8,,,,
384,8,,,,
385,8,,,,
386,8,,,,
387,8,,,,
388,8,,,,
389,8,,,,
390,8,,,,
391,8,,,,
392,8,,,,
393,8,,,,
394,8,,,,
395,8,,,,
396,8,,,,
397,8,,,,
398,8,,,,
399,8,,,,
400,8,,,,
401,8,,,,
402,8,,,,
403,8,,,,
404,8,,,,
405,8,,,,
406,8,,,,
407,8,,,,
408,8,,,,
409,8,,,,
410,8,,,,
411,8,,,,
412,8,,,,
413,8,,,,
414,8,,,,
415,8,,,,
416,8,,,,
417,8,,,,
418,8,,,,
419,8,,,,
420,14,,,,
421,14,,,,
422,14,,,,
423,14,,,,
424,14,,,,
425,14,,,,
426,14,,,,
427,14,,,,
428,14,,,,
429,14,,,,
430,14,,,,
431,14,,,,
432,14,,,,
433,14,,,,
434,14,,,,
435,14,,,,
436,14,,,,
437,14,,,,
438,14,,,,
439,14,,,,
440,14,,,,
441,14,,,,
442,14,,,,
443,14,,,,
444,14,,,,
445,14,,,,
446,14,,,,
447,14,,,,
448,14,,,,
449,14,,,,
450,14,,,,
451,14,,,,
452,14,,,,
453,14,,,,
454,14,,,,
455,14,,,,
456,14,,,,
457,14,,,,
458,14,,,,
459,14,,,,
460,14,,,,
461,14,,,,
462,14,,,,
463,14,,,,
464,14,,,,
465,14,,,,
466,14,,,,
467,14,,,,
468,14,,,,
469,14,,,,
470,14,,,,
471,14,,,,
472,14,,,,
473,14,,,,
474,14,,,,
475,14,,,,
476,14,,,,
477,14,,,,
478,14,,,,
479,14,,,,
480,24,,,,
481,24,,,,
482,24,,,,
483,24,,,,
484,24,,,,
485,24,,,,
486,24,,,,
487,24,,,,
488,24,,,,
489,24,,,,
490,24,,,,
491,24,,,,
492,24,,,,
493,24,,,,
494,24,,,,
495,24,,,,
496,24,,,,
497,24,,,,
498,24,,,,
499,24,,,,
500,24,,,,
501,24,,,,
502,24,,,,
503,24,,,,
504,24,,,,
505,24,,,,
506,24,,,,
507,24,,,,
508,24,,,,
509,24,,,,
510,24,,,,
511,24,,,,
512,24,,,,
513,24,,,,
514,24,,,,
515,24,,,,
516,24,,,,
517,24,,,,
518,24,,,,
519,24,,,,
520,24,,,,
521,24,,,,
522,24,,,,
523,24,,,,
524,24,,,,
525,24,,,,
526,24,,,,
527,24,,,,
528,24,,,,
529,24,,,,
530,24,,,,
531,24,,,,
532,24,,,,
533,24,,,,
534,24,,,,
535,24,,,,
536,24,,,,
537,24,,,,
538,24,,,,
539,24,,,,
540,30,,,,
541,30,,,,
542,30,,,,
543,30,,,,
544,30,,,,
545,30,,,,
546,30,,,,
547,30,,,,
548,30,,,,
549,30,,,,
550,30,,,,
551,30,,,,
552,30,,,,
553,30,,,,
554,30,,,,
555,30,,,,
556,30,,,,
557,30,,,,
558,30,,,,
559,30,,,,
560,30,,,,
561,30,,,,
562,30,,,,
563,30,,,,
564,30,,,,
565,30,,,,
566,30,,,,
567,30,,,,
568,30,,,,
569,30,,,,
570,30,,,,
571,30,,,,
572,30,,,,
573,30,,,,
574,30,,,,
575,30,,,,
576,30,,,,
577,30,,,,
578,30,,,,
579,30,,,,
580,30,,,,
581,30,,,,
582,30,,,,
583,30,,,,
584,30,,,,
585,30,,,,
586,30,,,,
587,30,,,,
588,30,,,,
589,30,,,,
590,30,,,,
591,30,,,,
592,30,,,,
593,30,,,,
594,30,,,,
595,30,,,,
596,30,,,,
597,30,,,,
598,30,,,,
599,30,,,,
600,32,,,,
601,32,,,,
602,32,,,,
603,32,,,,
604,32,,,,
605,32,,,,
606,32,,,,
607,32,,,,
608,32,,,,
609,32,,,,
610,32,,,,
611,32,,,,
612,32,,,,
613,32,,,,
614,32,,,,
615,32,,,,
616,32,,,,
617,32,,,,
618,32,,,,
619,32,,,,
620,32,,,,
621,32,,,,
622,32,,,,
623,32,,,,
624,32,,,,
625,32,,,,
626,32,,,,
627,32,,,,
628,32,,,,
629,32,,,,
630,32,,,,
631,32,,,,
632,32,,,,
633,32,,,,
634,32,,,,
635,32,,,,
636,32,,,,
637,32,,,,
638,32,,,,
639,32,,,,
640,32,,,,
641,32,,,,
642,32,,,,
643,32,,,,
644,32,,,,
645,32,,,,
646,32,,,,
647,32,,,,
648,32,,,,
649,32,,,,
650,32,,,,
651,32,,,,
652,32,,,,
653,32,,,,
654,32,,,,
655,32,,,,
656,32,,,,
657,32,,,,
658,32,,,,
659,32,,,,
660,37,,,,
661,37,,,,
662,37,,,,
663,37,,,,
664,37,,,,
665,37,,,,
666,37,,,,
667,37,,,,
668,37,,,,
669,37,,,,
670,37,,,,
671,37,,,,
672,37,,,,
673,37,,,,
674,37,,,,
675,37,,,,
676,37,,,,
677,37,,,,
678,37,,,,
679,37,,,,
680,37,,,,
681,37,,,,
682,37,,,,
683,37,,,,
684,37,,,,
685,37,,,,
686,37,,,,
687,37,,,,
688,37,,,,
689,37,,,,
690,37,,,,
691,37,,,,
692,37,,,,
693,37,,,,
694,37,,,,
695,37,,,,
696,37,,,,
697,37,,,,
698,37,,,,
699,37,,,,
700,37,,,,
701,37,,,,
702,37,,,,
703,37,,,,
704,37,,,,
705,37,,,,
706,37,,,,
707,37,,,,
708,37,,,,
709,37,,,,
710,37,,,,
711,37,,,,
712,37,,,,
713,37,,,,
714,37,,,,
715,37,,,,
716,37,,,,
717,37,,,,
718,37,,,,
719,37,,,,
720,31,,,,
721,31,,,,
722,31,,,,
723,31,,,,
724,31,,,,
725,31,,,,
726,31,,,,
727,31,,,,
728,31,,,,
729,31,,,,
730,31,,,,
731,31,,,,
732,31,,,,
733,31,,,,
734,31,,,,
735,31,,,,
736,31,,,,
737,31,,,,
738,31,,,,
739,31,,,,
740,31,,,,
741,31,,,,
742,31,,,,
743,31,,,,
744,31,,,,
745,31,,,,
746,31,,,,
747,31,,,,
748,31,,,,
749,31,,,,
750,31,,,,
751,31,,,,
752,31,,,,
753,31,,,,
754,31,,,,
755,31,,,,
756,31,,,,
757,31,,,,
758,31,,,,
759,31,,,,
760,31,,,,
761,31,,,,
762,31,,,,
763,31,,,,
764,31,,,,
765,31,,,,
766,31,,,,
767,31,,,,
768,31,,,,
769,31,,,,
770,31,,,,
771,31,,,,
772,31,,,,
773,31,,,,
774,31,,,,
775,31,,,,
776,31,,,,
777,31,,,,
778,31,,,,
779,31,,,,
780,29,,,,
781,29,,,,
782,29,,,,
783,29,,,,
784,29,,,,
785,29,,,,
786,29,,,,
787,29,,,,
788,29,,,,
789,29,,,,
790,29,,,,
791,29,,,,
792,29,,,,
793,29,,,,
794,29,,,,
795,29,,,,
796,29,,,,
797,29,,,,
798,29,,,,
799,29,,,,
800,29,,,,
801,29,,,,
802,29,,,,
803,29,,,,
804,29,,,,
805,29,,,,
806,29,,,,
807,29,,,,
808,29,,,,
809,29,,,,
810,29,,,,
811,29,,,,
812,29,,,,
813,29,,,,
814,29,,,,
815,29,,,,
816,29,,,,
817,29,,,,
818,29,,,,
819,29,,,,
820,29,,,,
821,29,,,,
822,29,,,,
823,29,,,,
824,29,,,,
825,29,,,,
826,29,,,,
827,29,,,,
828,29,,,,
829,29,,,,
830,29,,,,
831,29,,,,
832,29,,,,
833,29,,,,
834,29,,,,
835,29,,,,
836,29,,,,
837,29,,,,
838,29,,,,
839,29,,,,
840,43,,,,
841,43,,,,
842,43,,,,
843,43,,,,
844,43,,,,
845,43,,,,
846,43,,,,
847,43,,,,
848,43,,,,
849,43,,,,
850,43,,,,
851,43,,,,
852,43,,,,
853,43,,,,
854,43,,,,
855,43,,,,
856,43,,,,
857,43,,,,
858,43,,,,
859,43,,,,
860,43,,,,
861,43,,,,
862,43,,,,
863,43,,,,
864,43,,,,
865,43,,,,
866,43,,,,
867,43,,,,
868,43,,,,
869,43,,,,
870,43,,,,
871,43,,,,
872,43,,,,
873,43,,,,
874,43,,,,
875,43,,,,
876,43,,,,
877,43,,,,
878,43,,,,
879,43,,,,
880,43,,,,
881,43,,,,
882,43,,,,
883,43,,,,
884,43,,,,
885,43,,,,
886,43,,,,
887,43,,,,
888,43,,,,
889,43,,,,
890,43,,,,
891,43,,,,
892,43,,,,
893,43,,,,
894,43,,,,
895,43,,,,
896,43,,,,
897,43,,,,
898,43,,,,
899,43,,,,
900,43,,,,
